,Unnamed: 0,id,public_metrics,text,likecount,lang,author_id,created_at,edit_history_tweet_ids
1947,738,1582501245612216320,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@Sun_Maid @NICKIMINAJ @Sun_Maid &gt;&gt;&gt;@Wendys,0,,,,
1948,739,1582501228390404096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",@monkemage @Wendys Sadly no I’m sorry,1,,,,
1949,740,1582501161776517121,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@flehxr @Wendys Did you get her number,1,,,,
1950,741,1582501146551197697,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@wendys needs to stop airing the pretzel bacon pub burger commercial because they know damn well that's my favorite burger ever and I will impulsively get it every time that commercial comes on,0,,,,
1951,742,1582500984772710400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys The best Halloween treat would be you re-hiring Dennis !

#BoycottWendys 
#JusticeForDennis

https://t.co/a1pWNGdRyr",0,,,,
1952,743,1582500983367532545,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hey @ReggieBush the #pretzelpub is back. @Wendys didn’t want you to know. I got you homie.,0,,,,
1953,744,1582500879512768512,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@BravoTV @Wendys you know you can literally buy these in a bag of 100 in the grocery store...,0,,,,
1954,745,1582500807202680833,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 15, 'quote_count': 0}",.@BucksBango sighting at @Wendys #FearTheDeer @Bucks https://t.co/7euWtovocQ,15,,,,
1955,746,1582500065930711040,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@monkemage @Wendys I used to work for them😭😭,1,,,,
1956,747,1582499918387683328,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@flehxr @Wendys,1,,,,
1957,748,1582499801895440387,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@mattconzo @tacobell @Wendys Thanks for the clarification Matt. I’ve been seeing ads for the Pretzel 🥨 Pub Burger 🍔. Very tempting. I sure as hell hope there isn’t mustard on that.,0,,,,
1958,749,1582499105800015873,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys F*** Wendy’s,0,,,,
1959,750,1582499097717579776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@BravoTV @Wendys is she dipping her fingers in the batter,0,,,,
1960,751,1582498372987953152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys where’s the lettuce? Quality has gone to hell #DoBetter #coldfries #rudepeople https://t.co/Zxv7Mlkxef,0,,,,
1961,752,1582498218147209216,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","@bdprxfp8bh @Angie03637961 @Wendys Based on your twitter profile, you’re probably really high. 

Which explains your loyalty to Wendy’s.",1,,,,
1962,753,1582498052975493122,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Why in gods name would you get rid of the vanilla frosty ??? And worse replace it with strawberry ?!? I’m looking at you @Wendys 😡😤☹️,0,,,,
1963,754,1582496919183425536,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys how in the name of merciful hannah do you CONSISTENTLY serve baked potatoes with no butter??? do you realize how bland potatoes are without butter????,0,,,,
1964,755,1582496828502659072,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@Wendys I ain't afraid of no ghosts. 👻 https://t.co/659SStZRKV,1,,,,
1965,756,1582496436591398912,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",I dip @Wendys French toast sticks in @ASTROGLIDE lube so I can swallow them like a duck. https://t.co/wVrYmJSSL6,0,,,,
1966,757,1582495627874705408,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@JamesAFVetVa @Wendys Is there ANYTHING they WON’T lie about? 🤦🏼‍♀️,1,,,,
1967,759,1582494956752887809,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys For anyone not up to speed 
https://t.co/GEpjLNWy7a",0,,,,
1968,760,1582494071293370370,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wiikstrom @BravoTV @Wendys Closed syrup proves NOTHING 🙃,0,,,,
1969,761,1582493357896794112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@KBrooks99 @Wendys 🤎🤎,0,,,,
1970,762,1582493123371900929,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys FIX YOUR APP!!,0,,,,
1971,763,1582492821637910531,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys @ReggieBush https://t.co/cm2EklVM7r instant cash once u sign up,0,,,,
1972,764,1582492471199604738,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@PubesStephen @Angie03637961 @Wendys Dennis doesn’t even know this happened. The family chose not to tell him and hurt him. But keep fanning the flames and maybe he will end up finding out and getting hurt despite his family trying to shield him.,0,,,,
1973,765,1582492238172463107,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@WillBeGone3 @Wendys yo should do it,1,,,,
1974,766,1582492085554655232,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",@Wendys You wanna play some minecraft on stream? Il buy MCCI for you if you play with me,5,,,,
1975,767,1582491896986730496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@Wendys I’m tweeting this from the emergency room Wendy’s ended me up in the HOSPITAL!!!🤢🤢🤢
Get your lawyer ready because this lawsuit is about to be lethal‼️‼️",1,,,,
1976,768,1582491876284043264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys I will have to follow the twitch,0,,,,
1977,769,1582491845984104448,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys But..i…Who is the wender?,0,,,,
1978,770,1582491716140924928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 1}","Who should be the No. 1 team in college football?

@michaelkimHD | @Jbooty88 | @Wendys | #sponsored https://t.co/74hBJKLzEs",5,,,,
1979,771,1582491615175663617,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys yall should let me do yall voiceovers for yall commercials. Wouldn't yall rather hire somebody that actually loves yall. Different level of passion.,0,,,,
1980,772,1582491453322059776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@PubesStephen @Angie03637961 @Wendys Wendy’s reached out to the family immediately after they found out.  The family is not suing Wendy’s. That should be telling enough. That is a matter between the family and Wendy’s. No one else is entitled to anything, even if they feel they are.",1,,,,
1981,773,1582491270987280384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@RealChrisSays @Wendys will always be my favorite.,0,,,,
1982,774,1582491153001160704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys The good ones? Or the woke feminized one?,0,,,,
1983,775,1582491012466778113,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@ScenicSolution Welcome Chad!  Looks like you need a refill.  Hey @Wendys, can you help a dude out?",0,,,,
1984,776,1582490603606093824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@BoTheBrilliant @Wendys Yeah me too deal with it tho 😟,0,,,,
1985,777,1582490181801627648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys @Twitch some of these people sensitive 😟,0,,,,
1986,778,1582490145231699974,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys just so your aware, my wife and I had the WORST experience at your Gurnee IL location. Rude employees, wrong food given, drinks forgotten, long wait. Horrible",0,,,,
1987,779,1582489918726545409,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",@Wendys Now I kinda want Wendy’s while I play some games haha,3,,,,
1988,780,1582489900196061184,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@Wendys @ShadyShai_ look who is live!,2,,,,
1989,781,1582489652803514368,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@PubesStephen @Angie03637961 @Wendys If you want to stand up for someone with autism then do so in a meaningful way that will actually make a difference. Bashing an entire company from behind a screen with a Twitter crusade demanding that you receive an apology is making it about you and taking it away from Dennis.,0,,,,
1990,782,1582489552937066498,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@ForMelSake @BravoTV @Wendys 💯,0,,,,
1991,783,1582489132105768961,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@Wendys No fricking way you have a twitch,0,,,,
1992,784,1582488986043285504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@Wendys is mid tbh,1,,,,
1993,785,1582488819781074944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys I am wendy's half brother,0,,,,
1994,787,1582487957218263040,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@Wendys did you post this twice,0,,,,
1995,788,1582487913991835648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",@Wendys didn't think wendys had a gaming channel but there goes my tuesday night,4,,,,
1996,789,1582487888444665857,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys afraid of condiments?,0,,,,
1997,790,1582487864964567040,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@Wendys We saw the original 😡,0,,,,
1998,791,1582487590766186497,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@neilstone36 @Wendys I let the store know. They are gonna get right on that.,0,,,,
1999,792,1582487584059494403,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys I was at wendys for twenty minutes and the only thing we managed to do was order sonic 😂,0,,,,
2000,793,1582487582612410368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys I skinned one of your workers alive and put him in the Biggie Bag. Now only $5!,0,,,,
2001,794,1582487154160066560,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",@Darius89x @BravoTV @Wendys https://t.co/boE4sgwmN0,3,,,,
2002,795,1582486962555846657,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@Wendys who really are you Wendy….who…are.. you?,0,,,,
2003,796,1582486630224384000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@Scott_Jurk_FMS @GioBruno1600 Well they are both better choices, but I'd add @Wendys in there too.",1,,,,
2004,797,1582486519880699904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys Fast food joints been trying to out do the Luther Burger from the boondocks for a while now 😮‍💨,0,,,,
2005,798,1582486397445083136,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@Wendys no?,0,,,,
2006,799,1582486229970718720,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@sonicbros8 @Wendys Do gigonic,0,,,,
2007,800,1582485946632585216,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@BrianForde @Afrin_us @Wendys Twitter recommendations team be like: https://t.co/oNjikkLaRH,1,,,,
2008,801,1582485940911493120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@Wendys YOU FORGOT TO BRING BACK THE TROPICAL BERRY LEMONADE!,1,,,,
2009,802,1582485686162436103,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys Uhmmmm,0,,,,
2010,803,1582485280736493568,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}","@Wendys Alright guys I will now be trying Wendy’s for the first time!
(bites food)
UCK! This is the worst food I’ve ever tasted!I would like a refund at once! I will be taking my services to McDonald’s for they know how to prepare REAL food!!!",1,,,,
2011,804,1582485266325204992,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys wendys, i miss your funny tweets.",0,,,,
2012,805,1582485127749578757,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@jargfar @Wendys Ratio,2,,,,
2013,806,1582485096023531522,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@bigpp69420666 @Wendys What ratio?  😂😂😂😂😂🤡,0,,,,
2014,807,1582485051039617024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@Wendys https://t.co/ckDhg37QLn,1,,,,
2015,808,1582484917585203200,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@Wendys Bro I just left Wendys and I got this notification,1,,,,
2016,809,1582484885583069185,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@bigpp69420666 @Wendys chilll,0,,,,
2017,810,1582484867216216064,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",@notrealpain @Wendys What ratio??? There’s only 2 responses. 😂😂😂🤡,3,,,,
2018,811,1582484780892835840,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@RiseUp4L @Wendys @wendys this employee nutted in my frosty and tried giving it to me! Dm for more info…,0,,,,
2019,812,1582484751008804864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys ratio,0,,,,
2020,813,1582484745945960448,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys https://t.co/WbawzBWsTn,0,,,,
2021,814,1582484715495301120,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@Wendys wendys does livestreaming?!?!?!?,2,,,,
2022,815,1582484683316600832,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys I actually am afraid of ghosts so I will not be watching,0,,,,
2023,816,1582484678937784321,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@Wendys Only thing im afraid of is not getting enough dipping sauce for my nuggz!,0,,,,
2024,817,1582484606338576384,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@Wendys cringe, give me a raise tho",0,,,,
2025,818,1582484602471723008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys https://t.co/MZUXtpZpHp,0,,,,
2026,819,1582484601930657792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys Wtf,0,,,,
2027,820,1582484591322931201,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys wendys give me some of your fries and i will come to the stream,0,,,,
2028,821,1582484585320833024,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@Wendys https://t.co/krHHcSFZbd,2,,,,
2029,822,1582484577121030144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@Wendys I’m tier 3 sub,1,,,,
2030,823,1582484563191734272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys L, Ronaldo clear",0,,,,
2031,824,1582484561015222272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@GhaspeyVO @Wendys yeah if its basic sandwich wendy's or under-eats should not charge extra unless you adding something extra(from the look of it, I don't see anything extra)",1,,,,
2032,825,1582484560138276865,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@Wendys Grundy Burger https://t.co/0djyuhbuVh,1,,,,
2033,826,1582484547475628032,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys no, I am not, ahem",0,,,,
2034,827,1582484526013743104,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 9, 'quote_count': 0}",@Wendys AND BY THE WAY WE ALL SAW THE ORIGINAL TWEET,9,,,,
2035,829,1582484509328814082,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys nah I love ghosts,0,,,,
2036,830,1582484493272694785,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys ratio + McDonald’s better,0,,,,
2037,832,1582484468975415299,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@Wendys Ratio,0,,,,
2038,834,1582484256583868416,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys If my answer was yes than I can’t now can I?,0,,,,
2039,835,1582484241572470784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys Do u do fries,0,,,,
2040,836,1582484238301278213,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys I Like French Toast Sticks,0,,,,
2041,837,1582484238229680129,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys Grundy Burger https://t.co/wCSV6naCoF,0,,,,
